filename,true_clusters,pred_clusters,gs_rs,gs_ars,gs_ss,gs_burnin_rs,gs_burnin_ars,gs_burnin_ss
data/data-k-3-0.csv,3,2,0.9487407407407408,0.8965128808093137,0.812169506797082,0.9487407407407408,0.8965128808093137,0.8148844107981351
data/data-k-3-1.csv,3,2,0.8943763763763763,0.7892047351506009,0.7911854765853981,0.9043163163163164,0.8091214261332216,0.8022847737162014
data/data-k-3-2.csv,3,2,0.805987987987988,0.3963276353952359,0.8468819094577289,0.8271231231231231,0.4833100229830708,0.8070499296558461
data/data-k-3-3.csv,3,2,0.9576116116116116,0.9152863599133596,0.6999488645190346,0.9557437437437437,0.9115517033240867,0.7018157177074086
data/data-k-3-4.csv,3,3,0.9288908908908909,0.8571168722038084,0.5600345641323112,0.9694934934934935,0.9388419637727304,0.6097101241833457
data/data-k-3-5.csv,3,2,0.8767407407407407,0.7525031698493411,0.6352313880712388,0.9143863863863864,0.8282420502110521,0.6749540744874921
data/data-k-3-6.csv,3,3,1.0,1.0,0.8649548717516301,1.0,1.0,0.8649548717516301
data/data-k-3-7.csv,3,2,0.8217217217217218,0.6466675698277767,0.8660393969475362,0.8217217217217218,0.6466675698277767,0.8660393969475362
data/data-k-3-8.csv,3,2,0.9794794794794794,0.9569140758492145,0.9594802578711856,0.9794794794794794,0.9569140758492145,0.9594802578711856
data/data-k-3-9.csv,3,2,0.9588428428428428,0.9178006933015634,0.9010391845423447,0.9588428428428428,0.9178006933015634,0.9010391845423447
data/data-k-3-10.csv,3,2,0.8479819819819819,0.6978176831761175,0.8187370052866283,0.8479819819819819,0.6978176831761175,0.8187370052866283
data/data-k-3-11.csv,3,2,0.6626566566566566,0.3897594394823552,0.793192930969531,0.6626566566566566,0.3897594394823552,0.793192930969531
data/data-k-3-12.csv,3,2,0.787923923923924,0.5250834719890527,0.8677272180997677,0.787923923923924,0.5250834719890527,0.8677272180997677
data/data-k-3-13.csv,3,2,0.9843603603603603,0.9636719264026483,0.933640664413105,0.9843603603603603,0.9636719264026483,0.933640664413105
data/data-k-3-14.csv,3,3,1.0,1.0,0.9764889123928606,1.0,1.0,0.9764889123928606
data/data-k-3-15.csv,3,2,0.9360740740740741,0.8586252155446517,0.7721827614892186,0.9528408408408409,0.8956274799096746,0.7835572421550946
data/data-k-3-16.csv,3,2,0.9301141141141142,0.8565923510736643,0.5502746785695015,0.9391031031031031,0.875430634768703,0.5806627870984775
data/data-k-3-17.csv,3,2,0.6744264264264265,0.29235868130647447,0.7512369282237901,0.6744264264264265,0.29235868130647447,0.7512369282237901
data/data-k-3-18.csv,3,3,0.9872472472472472,0.9713461222112433,0.745964464352746,0.9923003003003003,0.982695692342308,0.7551490248999676
data/data-k-3-20.csv,3,2,0.8729109109109109,0.7485387428410154,0.797862365003654,0.8748908908908909,0.7524145471166781,0.7999549537483063
data/data-k-3-21.csv,3,3,0.9718498498498499,0.9435325758005139,0.870339619538651,0.9827327327327328,0.9653515294934186,0.8648230555530096
data/data-k-3-22.csv,3,2,0.842014014014014,0.6865495716305873,0.8264739454622545,0.842014014014014,0.6865495716305873,0.8264739454622545
data/data-k-3-23.csv,3,3,1.0,1.0,0.7477276064137086,1.0,1.0,0.7477276064137086
data/data-k-3-24.csv,3,2,0.961043043043043,0.9196643544782622,0.8051493545622924,0.9621701701701701,0.9220105762445072,0.8058553299072846
data/data-k-3-25.csv,3,3,0.9987447447447447,0.9973156568667279,0.855718347857764,0.9974934934934935,0.9946382663473281,0.8540152434378947
