filename,true_clusters,pred_clusters,gs_rs,gs_ars,gs_ss,gs_burnin_rs,gs_burnin_ars,gs_burnin_ss
data/data-k-5-0.csv,5,2,0.5682502502502502,0.2638402101311735,0.6813698299975829,0.5766006006006006,0.27454359810236484,0.6916513228678041
data/data-k-5-1.csv,5,2,0.775005005005005,0.5508437488715318,0.6158840651771871,0.7906906906906906,0.5814325334821545,0.669302110526176
data/data-k-5-2.csv,5,3,0.818954954954955,0.5764849952896296,0.5451014008283737,0.8567447447447447,0.664444797213648,0.635109146232214
data/data-k-5-3.csv,5,2,0.677961961961962,0.3623421937853508,0.5056009278283585,0.7195155155155155,0.4492395429902362,0.5891440814151234
data/data-k-5-4.csv,5,3,0.9478358358358359,0.8931632113881403,0.5778533968990708,0.962948948948949,0.9240920803928836,0.6376669940211683
data/data-k-5-5.csv,5,2,0.9223603603603604,0.760496114877079,0.7865603695547706,0.9241561561561562,0.7666518852440131,0.7868575869913861
data/data-k-5-6.csv,5,2,0.42766566566566566,0.1215185424859611,0.9191449518519562,0.42766566566566566,0.1215185424859611,0.9191449518519562
data/data-k-5-7.csv,5,4,0.7238598598598599,0.4168256548005507,0.39343202269920285,0.7911571571571572,0.562218821432191,0.5369386024555018
data/data-k-5-8.csv,5,4,0.8907047047047048,0.7573839624246163,0.6593710797789781,0.9230290290290291,0.8276931829970102,0.6819446008855746
data/data-k-5-9.csv,5,2,0.5974954954954955,0.30012855520168646,0.6929691162601664,0.6244524524524524,0.3363904701869586,0.7016510774501517
data/data-k-5-10.csv,5,3,0.7472132132132132,0.5102322726864141,0.6927262607288096,0.7822282282282282,0.5695894218509259,0.7268048224396005
data/data-k-5-11.csv,5,2,0.7913653653653654,0.5837062673273453,0.8595486648979187,0.7913653653653654,0.5837062673273453,0.8595486648979187
data/data-k-5-12.csv,5,2,0.5169349349349349,0.21297744244329792,0.8320123139342329,0.5169349349349349,0.21297744244329792,0.8320123139342329
data/data-k-5-13.csv,5,3,0.7011411411411411,0.42156999252606553,0.6129384902641138,0.7128728728728728,0.43966453721704546,0.6257588317833963
data/data-k-5-14.csv,5,3,0.9913393393393394,0.9801252064480146,0.8130595052545256,0.9922842842842843,0.9822936998730116,0.8156032167083572
data/data-k-5-15.csv,5,2,0.506932932932933,0.20544523184021113,0.8261255265382788,0.506932932932933,0.20544523184021113,0.8261255265382788
data/data-k-5-16.csv,5,5,0.7764244244244244,0.4879526281253618,0.42261627533895757,0.6949189189189189,0.39387639542987235,0.4410519891937773
data/data-k-5-17.csv,5,2,0.5998678678678678,0.2568805760207004,0.8618429531362606,0.5998678678678678,0.2568805760207004,0.8618429531362606
data/data-k-5-18.csv,5,2,0.8444264264264264,0.6536224407721299,0.6698205540505072,0.8624364364364364,0.696436436912533,0.6795551869551789
data/data-k-5-19.csv,5,4,0.5864444444444444,0.0642192110060643,0.10374726833491106,0.6319359359359359,0.1257475822205108,0.4314079329892099
data/data-k-5-20.csv,5,3,0.8753933933933934,0.708081725367032,0.6806950434897876,0.8767267267267267,0.7098483269099798,0.703427576582773
data/data-k-5-21.csv,5,2,0.6158018018018018,0.2938325498630004,0.6319129859883442,0.6312872872872873,0.32089374250909275,0.6706759527957947
data/data-k-5-22.csv,5,2,0.6602362362362363,0.3216314798986241,0.5299634018850314,0.6934694694694695,0.3867654746054546,0.5944683320794497
data/data-k-5-23.csv,5,2,0.5551411411411411,0.24625186356875253,0.8197587809947302,0.5551411411411411,0.24625186356875253,0.8197587809947302
data/data-k-5-24.csv,5,2,0.7436356356356356,0.5050287261912987,0.6994173285933405,0.7436316316316316,0.5059625935244391,0.7140475365894561
data/data-k-5-25.csv,5,2,0.8417937937937938,0.6898917656213364,0.9026379401427196,0.8416756756756757,0.6897432925114961,0.9016233539799695
data/data-k-5-26.csv,5,3,0.7931711711711712,0.5921099197836079,0.7271346213768116,0.8062922922922923,0.6186070073321165,0.7833865854042056
data/data-k-5-27.csv,5,5,0.7539099099099099,0.3563733709137581,0.26471044091635565,0.788978978978979,0.4358345470160499,0.38178800677945296
data/data-k-5-28.csv,5,3,0.9561801801801801,0.9116909672179937,0.9054472694869146,0.9561801801801801,0.9116909672179937,0.9054472694869146
data/data-k-5-29.csv,5,3,0.8394494494494494,0.6797428971783356,0.5068506815354166,0.8344244244244244,0.6713655014457148,0.5733255759590471
data/data-k-5-30.csv,5,2,0.7794434434434434,0.5650872184914518,0.7957222256206026,0.7794434434434434,0.5650872184914518,0.7957222256206026
data/data-k-5-31.csv,5,4,0.9786166166166166,0.9532026979952086,0.795814455458697,0.9810730730730731,0.9585867628189062,0.819817010906324
data/data-k-5-32.csv,5,2,0.7842862862862863,0.5695225554566021,0.7477108026806607,0.7896236236236236,0.5798694673719247,0.754340821597646
data/data-k-5-33.csv,5,2,0.90405005005005,0.8003543744638687,0.7890417313298285,0.9083583583583583,0.8090862331172092,0.7979839717989231
data/data-k-5-34.csv,5,3,0.9201441441441441,0.8354355543334646,0.8440250259347007,0.9201441441441441,0.8354355543334646,0.8440250259347007
data/data-k-5-35.csv,5,3,0.9217597597597598,0.8269072202913824,0.7360611007930481,0.9283723723723724,0.841526032793959,0.7673009903256506
data/data-k-5-36.csv,5,2,0.6177377377377378,0.3073412621845064,0.6689339360628606,0.6393833833833834,0.3381688827902976,0.691966438138005
data/data-k-5-37.csv,5,2,0.6928248248248248,0.42133650190282607,0.7959233126355453,0.6948248248248248,0.42472888991609054,0.7981722616404506
data/data-k-5-38.csv,5,2,0.4344884884884885,0.07663549505285489,0.6150449276320904,0.48073273273273276,0.1298288170864614,0.6013277887841592
data/data-k-5-39.csv,5,3,0.8677217217217217,0.6984672801180395,0.7456275958366332,0.8762942942942943,0.7174421004052046,0.750730280575622
data/data-k-5-40.csv,5,2,0.49236036036036035,0.18029799999433213,0.6241247367261735,0.506018018018018,0.1901988869655983,0.6394267305340274
data/data-k-5-41.csv,5,2,0.37125525525525527,0.02226919226799512,-0.01972739929150601,0.5327387387387388,0.1272656262034184,0.31550293186790407
data/data-k-5-42.csv,5,4,0.915021021021021,0.7764590990211263,0.6191433182472792,0.9237897897897898,0.7996336556486622,0.6414229835939589
data/data-k-5-43.csv,5,2,0.49392592592592593,0.1926411680790397,0.7907511695059495,0.4963223223223223,0.1937814011212724,0.7918070292955046
data/data-k-5-44.csv,5,3,0.8203383383383384,0.626444027385507,0.6144728584346658,0.8252692692692692,0.6252150508525223,0.6467782516259981
data/data-k-5-45.csv,5,2,0.6552552552552553,0.32176035740192765,0.5488947097162801,0.6793253253253253,0.36978594336009896,0.6339154023035228
data/data-k-5-46.csv,5,3,0.7256316316316316,0.4241004757297527,0.48477186640278264,0.7657957957957958,0.5194019074272316,0.6439108056636423
data/data-k-5-47.csv,5,3,0.8221221221221221,0.5858420435744739,0.6834426370585622,0.8438738738738739,0.6354939829976891,0.710849172613803
data/data-k-5-48.csv,5,3,0.7438338338338338,0.40317004124836714,0.3836140709798165,0.7995875875875876,0.5341792677936369,0.55520051232585
data/data-k-5-49.csv,5,2,0.5516396396396397,0.24642022816848005,0.7285753592833706,0.5695495495495495,0.27091822568076407,0.7361486607049983

