filename,true_clusters,pred_clusters,gs_rs,gs_ars,gs_ss,gs_burnin_rs,gs_burnin_ars,gs_burnin_ss
data/data-k-6-0.csv,6,5,0.8966706706706706,0.7334787660430686,0.6748625497313333,0.8751771771771771,0.6575302772809694,0.6235549324363902
data/data-k-6-1.csv,6,8,0.7409489489489489,0.43134802340731065,0.24916776698788284,0.7572492492492493,0.45462270487020184,0.458960988073182
data/data-k-6-2.csv,6,2,0.7587047047047047,0.5189066483200845,0.6925087949259362,0.7736336336336337,0.5480960509908825,0.714226431456447
data/data-k-6-3.csv,6,2,0.7817137137137137,0.568186164427136,0.7091286494898332,0.7881561561561562,0.5811474878190088,0.7133826246593216
data/data-k-6-4.csv,6,3,0.7714794794794795,0.4709063422758979,0.45400581383426575,0.8128968968968969,0.5986714989833575,0.6846301495756812
data/data-k-6-5.csv,6,3,0.856006006006006,0.6528165514063802,0.7205062897053096,0.8631891891891892,0.6695691588244862,0.7314183985281626
data/data-k-6-6.csv,6,3,0.8407707707707708,0.6264243344722668,0.6552372113161996,0.8578918918918919,0.6662922348351383,0.6913787585989571
data/data-k-6-7.csv,6,3,0.730940940940941,0.4501376865213975,0.8424954870581222,0.730940940940941,0.4501376865213975,0.8424954870581222
data/data-k-6-8.csv,6,2,0.5982622622622623,0.3049534393483043,0.7410210232317543,0.6106166166166166,0.3201706178683837,0.7439095413421042
data/data-k-6-9.csv,6,2,0.6812952952952953,0.3747715054494241,0.6495406579080776,0.728044044044044,0.4644794157191761,0.6677220710828794
data/data-k-6-10.csv,6,5,0.9154894894894895,0.7642790139096124,0.4740421508586427,0.9276996996996997,0.7977521249438416,0.5217886381972525
data/data-k-6-11.csv,6,2,0.785093093093093,0.5830867783961472,0.781659628346895,0.7865525525525525,0.5860816802746052,0.7808459883078123
data/data-k-6-12.csv,6,3,0.7378058058058058,0.39468142374803633,0.4700703698597284,0.759917917917918,0.45005146447328176,0.6066764569586475
data/data-k-6-13.csv,6,3,0.83401001001001,0.634632675743897,0.7419393415912946,0.8352532532532533,0.637190735216705,0.7389231752982834
data/data-k-6-14.csv,6,2,0.29024824824824824,0.0477150455987947,0.6839817022797178,0.29024824824824824,0.0477150455987947,0.6839817022797178
