filename,gs_base_rs,gs_base_ars,gs_base_ss,gs_multi_rs,gs_multi_ars,gs_multi_ss,gs_burnin_rs,gs_burnin_ars,gs_burnin_ss
data-k-6-51.csv,0.702868869,0.203682321,-0.046286814,0.723563564,0.283001598,0.348137564,0.699121121,0.210060269,0.065172637
data-k-6-52.csv,0.654674675,0.309403102,0.103774821,0.595507508,0.210046328,0.311315921,0.645399399,0.290787283,0.079324613
data-k-6-53.csv,0.588258258,0.047818494,-0.216212743,0.650098098,0.07503993,0.306663284,0.615233233,0.073946215,-0.023340461
data-k-6-54.csv,0.669399399,0.122760956,-0.1431434,0.699481481,0.228285869,0.346483714,0.652732733,0.158338742,-0.051003226
data-k-6-55.csv,0.679883884,0.148014096,-0.043223043,0.736158158,0.259784063,0.274186991,0.665965966,0.138902135,-0.014194731
data-k-6-56.csv,0.749761762,0.224618824,0.144364347,0.784578579,0.33285382,0.411106856,0.733757758,0.255000418,-0.053617392
data-k-6-57.csv,0.854894895,0.708360622,0.437120582,0.80783984,0.610088003,0.5078411,0.86396997,0.726996249,0.498026373
data-k-6-58.csv,0.745587588,0.340682058,0.159445913,0.78439039,0.391546695,0.445583593,0.762496496,0.385277476,0.293012427
data-k-6-59.csv,0.663145145,0.279772442,-0.2085525,0.750394394,0.37800211,0.443770974,0.757147147,0.455443113,0.081623249
data-k-6-60.csv,0.654118118,0.199144515,0.013569401,0.679029029,0.194409906,0.465397795,0.644934935,0.153253277,0.165605189
data-k-6-61.csv,0.718634635,0.34023746,0.081958866,0.775119119,0.454877465,0.485416164,0.70025025,0.30805033,0.242170731
data-k-6-62.csv,0.73804004,0.454879061,0.025514075,0.710306306,0.330763983,0.476129993,0.760814815,0.490538315,0.124010004
data-k-6-63.csv,0.587019019,0.103057784,-0.088772914,0.696714715,0.184654879,0.385772221,0.705301301,0.154224175,0.055682352
data-k-6-64.csv,0.680678679,0.194582318,-0.112782455,0.762466466,0.319719175,0.246489801,0.706378378,0.189019647,-0.137682452
data-k-6-65.csv,0.549903904,0.0195683,-0.307135516,0.639513514,0.192010122,0.441554873,0.644288288,0.233428542,-0.074885264
data-k-6-66.csv,0.494582583,0.059687412,-0.141066169,0.617993994,0.141584735,0.187751788,0.561205205,0.0656583,-0.190988083
data-k-6-67.csv,0.706930931,0.313613827,-0.012086331,0.763617618,0.446096036,0.250066673,0.753455455,0.399871865,0.155072225
data-k-6-68.csv,0.718818819,0.279248719,0.017353424,0.772398398,0.355288616,0.411016958,0.744164164,0.269723559,0.165343808
data-k-6-69.csv,0.624034034,0.099208226,-0.2601785,0.712982983,0.225165634,0.347010746,0.666084084,0.096095532,-0.139066924
data-k-6-70.csv,0.774942943,0.455973739,0.114190925,0.848116116,0.649699884,0.439410274,0.810936937,0.547621955,0.294096629
data-k-6-71.csv,0.498314314,2.28E-06,-0.199037289,0.599611612,0.044054772,0.276997011,0.594984985,0.059518085,-0.004994161
data-k-6-72.csv,0.628168168,0.03340662,-0.324673087,0.65839039,0.08582483,0.114157583,0.672648649,0.101133111,-0.075762706
data-k-6-73.csv,0.574802803,0.1520607,-0.342253497,0.578940941,0.098090533,0.387777925,0.562820821,0.068200656,-0.143003061
data-k-6-74.csv,0.67581982,0.198796608,-0.062145282,0.682916917,0.260720345,0.449856118,0.670326326,0.317449006,0.229055094
data-k-6-75.csv,0.622334334,0.131958113,-0.062546206,0.665825826,0.193386191,0.390910556,0.645219219,0.208767689,0.021434161
data-k-6-76.csv,0.661257257,0.153071237,-0.145583453,0.717437437,0.183241768,0.270446471,0.652882883,0.17517191,0.005842605
data-k-6-77.csv,0.649915916,0.042216451,-0.309163403,0.652880881,0.067280316,0.240099287,0.611409409,0.032311883,-0.206301449
data-k-6-78.csv,0.528414414,0.033908544,-0.260214898,0.600424424,0.031689236,0.196435721,0.586618619,0.007701534,-0.223568699
data-k-6-79.csv,0.679823824,0.319096117,0.057136409,0.683115115,0.319647732,0.327958904,0.672814815,0.315800192,0.274630923
data-k-6-80.csv,0.644058058,0.119525876,-0.239637324,0.713737738,0.201637651,0.390174287,0.639213213,0.166627391,-0.113779542
data-k-6-81.csv,0.873371371,0.745056749,0.52069484,0.880800801,0.760072407,0.65213191,0.87760961,0.753531611,0.594081289
data-k-6-82.csv,0.68164965,0.268951657,0.001555263,0.744004004,0.405295811,0.469050322,0.695613614,0.285744838,0.150707946
data-k-6-83.csv,0.650790791,0.078823776,-0.114196822,0.678488488,0.121777574,0.470116672,0.638890891,0.133165356,-0.030348797
data-k-6-84.csv,0.620032032,0.235102293,-0.173738359,0.73809009,0.395002711,0.249536021,0.677715716,0.275923705,-0.012228211
data-k-6-85.csv,0.595661662,0.033280761,-0.114570852,0.60957958,0.081156347,0.253527751,0.591447447,0.093627212,-0.171093663
data-k-6-86.csv,0.596066066,0.032147941,-0.139092655,0.680896897,0.104119423,0.291178111,0.61754955,0.051493411,0.041988347
data-k-6-87.csv,0.724572573,0.346106181,-0.023711849,0.772706707,0.4704575,0.259190869,0.740798799,0.388456844,0.225287701
data-k-6-88.csv,0.554118118,0.045446849,-0.259965955,0.61187988,0.035557355,0.350506603,0.569407407,0.037382391,-0.23250358
data-k-6-89.csv,0.612348348,0.201916169,-0.092561359,0.666114114,0.254909926,0.375867046,0.626950951,0.178486452,-0.010438852
data-k-6-90.csv,0.671993994,0.180202857,-0.013945548,0.714692693,0.23407474,0.227470207,0.653009009,0.140050933,-0.163769899
data-k-6-91.csv,0.605975976,0.009650402,-0.379889243,0.69031031,0.103443809,0.220409452,0.685557558,0.074363236,-0.145481981
data-k-6-92.csv,0.690406406,0.181253482,-0.017780648,0.717211211,0.261730881,0.37816149,0.636578579,0.246660731,-0.00982486
data-k-6-93.csv,0.66039039,0.043026474,-0.245031208,0.701303303,0.160821483,0.228003184,0.638950951,0.100470053,-0.083347814
data-k-6-94.csv,0.571359359,0.016807888,-0.367852847,0.560632633,0.027079979,0.044705283,0.583037037,0.128861877,-0.193863862
data-k-6-95.csv,0.573893894,0.228428969,0.038681594,0.736196196,0.390868818,0.399329346,0.647315315,0.136234247,-0.009279315
data-k-6-96.csv,0.683355355,0.162281222,-0.024477072,0.758872873,0.349888359,0.272409667,0.718302302,0.228214214,0.146534541
data-k-6-97.csv,0.569175175,0.06438191,-0.024648178,0.606822823,0.136480885,0.297024426,0.568846847,0.098532727,0.065756537
data-k-6-98.csv,0.722372372,0.346961122,0.074819481,0.729611612,0.336899169,0.429784982,0.674846847,0.191212026,0.132154507
data-k-6-99.csv,0.754908909,0.312560946,0.190145925,0.772838839,0.401772679,0.325240904,0.764604605,0.411004653,0.230489496
data-k-6-100.csv,0.82163964,0.581669213,0.170008484,0.866780781,0.689474064,0.457592561,0.844086086,0.634398279,0.38642139
data-k-6-101.csv,0.702936937,0.227279277,-0.131383823,0.760536537,0.333845255,0.505852645,0.751803804,0.352964158,0.19810898
data-k-6-102.csv,0.635119119,0.202786245,-0.014665817,0.676848849,0.205948599,0.460904275,0.608542543,0.131086969,0.097949775
data-k-6-103.csv,0.57415015,0.032769583,-0.189609653,0.623103103,0.077980064,0.191075877,0.543235235,0.057156132,-0.128769811
data-k-6-104.csv,0.535123123,-0.011970595,-0.316998251,0.612208208,0.131857236,0.293875373,0.584646647,0.035113832,-0.125160515
data-k-6-105.csv,0.53634034,0.043356742,-0.356291944,0.676028028,0.044494634,0.356553834,0.604338338,0.025949814,-0.256143677
data-k-6-106.csv,0.692556557,0.358844665,0.287219195,0.705493493,0.368490408,0.407671146,0.67013013,0.313119118,0.272155814
data-k-6-107.csv,0.638002002,0.028163642,-0.302276867,0.681577578,0.134988019,0.312640178,0.642788789,0.03807563,-0.057874763
data-k-6-108.csv,0.631393393,-0.000491932,-0.291472902,0.663143143,0.098177128,0.255628143,0.642886887,0.038002599,-0.184434336
data-k-6-109.csv,0.405797798,0.006516907,-0.491839223,0.617185185,0.067736876,0.169445255,0.567347347,0.028454868,-0.233232513
data-k-6-110.csv,0.670606607,0.114552545,-0.24433516,0.728386386,0.310881434,0.339833203,0.668656657,0.182688494,-0.012000582
data-k-6-111.csv,0.66588989,0.176825527,0.021777902,0.725007007,0.345963674,0.466306387,0.704980981,0.299330703,0.168823707
data-k-6-112.csv,0.842912913,0.65416192,0.240952802,0.890830831,0.740201751,0.57085496,0.854574575,0.668318164,0.295394683
data-k-6-113.csv,0.599965966,0.047332331,-0.242086882,0.675875876,0.218704701,0.192636099,0.634978979,0.121278399,-0.126787587
data-k-6-114.csv,0.661055055,0.073328563,-0.120670987,0.7158999,0.244336733,0.310389854,0.667983984,0.193653466,-0.143597759
data-k-6-115.csv,0.685621622,0.092715893,-0.228892608,0.718818819,0.257198178,0.415514723,0.671311311,0.165461718,0.013906871
data-k-6-116.csv,0.618916917,0.124336628,-0.09241231,0.67383984,0.275994239,0.356688287,0.600472472,0.144939986,-0.078793144
data-k-6-117.csv,0.5763003,0.151199058,-0.04108116,0.594768769,0.188269264,0.320676939,0.575863864,0.150317821,0.103389632
data-k-6-118.csv,0.520506507,0.027199039,-0.30516635,0.54560961,-0.010600337,-0.062181591,0.608620621,0.038518239,-0.205971413
data-k-6-119.csv,0.503079079,-0.006933788,-0.291075534,0.616796797,0.102293935,0.315715997,0.590506507,0.098408213,-0.229677817
data-k-6-120.csv,0.713395395,0.308981243,0.016727547,0.747049049,0.387162827,0.243032802,0.722306306,0.320427059,0.055908699
data-k-6-121.csv,0.635553554,0.073013763,-0.279264603,0.765377377,0.327523384,0.322226521,0.694864865,0.156707589,-0.13888093
data-k-6-122.csv,0.773379379,0.379318208,0.180069085,0.843575576,0.556607339,0.498453284,0.811961962,0.422464037,0.198294526
data-k-6-123.csv,0.67642042,0.204207983,-0.010071042,0.712014014,0.301621084,0.325001818,0.698538539,0.271952077,0.087535013
data-k-6-124.csv,0.499277277,-0.081604103,-0.258987849,0.612880881,0.12907133,0.099910905,0.5897998,0.106644515,-0.224720059
data-k-6-125.csv,0.655213213,0.196453911,-0.085814701,0.712164164,0.2089365,0.380976592,0.654386386,0.243110963,0.175135462
data-k-6-126.csv,0.64011011,0.072638161,-0.266181915,0.753487487,0.295748246,0.307954893,0.702960961,0.107214142,-0.060777774
data-k-6-127.csv,0.513931932,0.070644493,-0.396869848,0.58219019,0.118330456,0.198182056,0.582166166,0.134879254,-0.188104648
data-k-6-128.csv,0.691817818,0.193928853,-0.033172723,0.735049049,0.329748381,0.274557033,0.721247247,0.206923624,-0.00597724
data-k-6-129.csv,0.554544545,0.02464075,-0.09353546,0.552328328,0.052851092,0.303106046,0.52012012,0.032375294,0.032449287
data-k-6-130.csv,0.65952953,0.287532816,0.084123112,0.700472472,0.242425881,0.429501804,0.640256256,0.251860875,0.020868912
data-k-6-131.csv,0.768680681,0.453557773,0.0482955,0.790426426,0.515403244,0.443145988,0.813855856,0.601607318,0.283274103
data-k-6-132.csv,0.661867868,0.301939669,0.312682238,0.736536537,0.422622206,0.374055842,0.675393393,0.310375869,0.235898559
data-k-6-133.csv,0.615275275,0.169504109,-0.083465817,0.664206206,0.131243653,0.182021137,0.59641041,0.046194419,-0.312739925
data-k-6-134.csv,0.548812813,0.163917244,-0.019250579,0.669543544,0.228282129,0.33391127,0.591963964,0.168121722,0.118652716
data-k-6-135.csv,0.709433433,0.172094216,-0.051958563,0.746412412,0.272867582,0.418029635,0.686502503,0.161859098,-0.028952508
data-k-6-136.csv,0.62027027,0.00315551,-0.363764804,0.668274274,0.02574934,0.160350026,0.602348348,0.002774092,-0.198313405
data-k-6-137.csv,0.576898899,0.051386595,-0.314445867,0.673189189,0.202498016,0.223047119,0.442364364,0.060896357,-0.308055301
data-k-6-138.csv,0.700096096,0.264281384,0.124068608,0.754750751,0.316803727,0.440923729,0.721215215,0.271287032,0.160012909
data-k-6-139.csv,0.666706707,0.072218874,-0.303701805,0.721735736,0.22960005,0.275074695,0.687323323,0.140540867,-0.114315314
data-k-6-140.csv,0.705159159,0.291303372,0.065629594,0.73644044,0.321557683,0.372619737,0.703417417,0.319797492,0.086454372
data-k-6-141.csv,0.665467467,0.144488998,-0.13128514,0.71849049,0.304491986,0.398336113,0.749215215,0.449627189,0.139650072
data-k-6-142.csv,0.623971972,0.013749135,-0.30840124,0.650954955,0.077643503,0.285837875,0.563233233,0.025662526,-0.265117548
data-k-6-143.csv,0.586116116,0.186465508,-0.307993524,0.587045045,0.100124707,0.24579779,0.60978979,0.198599518,-0.064684435
data-k-6-144.csv,0.632618619,0.187145826,-0.033819348,0.6882002,0.252490489,0.342188594,0.63806006,0.210415169,0.041374319
data-k-6-145.csv,0.667077077,0.202837931,-0.041051755,0.730044044,0.278889622,0.233457774,0.700248248,0.208719887,-0.018921558
data-k-6-146.csv,0.619897898,0.083474192,-0.182625204,0.66233033,0.12485881,0.485798019,0.586316316,0.197114803,-0.049490552
data-k-6-147.csv,0.630756757,0.098980718,-0.303622751,0.698516517,0.195995183,0.407057003,0.651347347,0.128188143,-0.083301927
data-k-6-148.csv,0.590576577,0.051513257,-0.240757259,0.607841842,0.071557821,0.222893391,0.603885886,0.065255703,-0.107252722
data-k-6-149.csv,0.633441441,0.0933533,-0.001769175,0.656656657,0.162820197,0.424442095,0.620664665,0.098633057,0.076742471
data-k-6-150.csv,0.658126126,0.284794924,-0.08374169,0.726820821,0.360387041,0.282373117,0.673265265,0.234493189,-0.015425287
data-k-6-151.csv,0.798632633,0.495602465,0.207800898,0.806048048,0.521281018,0.367593065,0.783127127,0.510011418,0.129067825
data-k-6-152.csv,0.723353353,0.1829854,-0.098954809,0.763015015,0.339159524,0.397585553,0.703345345,0.208377099,0.075266111
data-k-6-153.csv,0.604188188,0.066386053,-0.324794085,0.685493493,0.139728544,0.366741033,0.652998999,0.109883676,-0.00436721
data-k-6-154.csv,0.598644645,0.208924537,-0.273412828,0.713947948,0.212505392,0.32913837,0.584138138,0.121975649,-0.200626865
data-k-6-155.csv,0.591613614,0.072241228,-0.216766207,0.675459459,0.083845497,0.351313875,0.68361962,0.094293376,-0.138766658
data-k-6-156.csv,0.628672673,0.228234969,-0.161269186,0.714632633,0.282239497,0.287668756,0.707369369,0.302319316,-0.038649287
data-k-6-157.csv,0.536156156,0.064912658,-0.338935369,0.581169169,0.049522052,0.139411511,0.594730731,0.087590882,-0.167693179
data-k-6-158.csv,0.380506507,-0.002414351,-0.503949509,0.690042042,0.124939687,0.180446086,0.686544545,0.152368917,-0.018855059
data-k-6-159.csv,0.703141141,0.223778434,-0.124813803,0.732814815,0.254369594,0.270977961,0.720036036,0.272718985,-0.105465427
data-k-6-160.csv,0.558842843,0.03101237,-0.350974792,0.684264264,0.120599086,0.360153473,0.675465465,0.065604965,-0.150538622
data-k-6-161.csv,0.677251251,0.240589675,-0.054291185,0.684950951,0.199502101,0.199823123,0.700804805,0.246431169,0.036309472
data-k-6-162.csv,0.690362362,0.343661278,0.026512321,0.775257257,0.533788193,0.484943093,0.755533534,0.496967165,0.11200413
data-k-6-163.csv,0.661687688,0.09130093,-0.163572348,0.673391391,0.124309242,0.158835921,0.60039039,0.058260913,-0.108283412
data-k-6-164.csv,0.589557558,0.112035592,-0.303862405,0.668338338,0.224706727,0.382290416,0.60572973,0.082452096,-0.108741061
data-k-6-165.csv,0.667635636,0.09350342,-0.185251851,0.716196196,0.223966127,0.266331996,0.682234234,0.139953312,-0.041525173
data-k-6-166.csv,0.658154154,0.092162589,-0.2118866,0.706688689,0.141320009,0.362554084,0.574942943,0.065252592,-0.355553474
data-k-6-167.csv,0.62392993,0.040542927,-0.267909159,0.645327327,0.081049055,0.184967428,0.611845846,0.094571617,-0.32491335
data-k-6-168.csv,0.699851852,0.147827583,-0.006199564,0.701591592,0.164194484,0.352454091,0.672248248,0.13991945,-0.116911645
data-k-6-169.csv,0.539587588,0.024332586,-0.350175027,0.713785786,0.143134277,0.359681852,0.680712713,0.098177848,-0.012894322
data-k-6-170.csv,0.564064064,0.186709458,-0.300729539,0.657813814,0.282815334,0.175783102,0.587113113,0.085342108,-0.228478845
data-k-6-171.csv,0.584810811,0.106724876,-0.318979739,0.695063063,0.32301004,0.410978777,0.652392392,0.241767297,0.143007374
data-k-6-172.csv,0.62995996,0.039939487,-0.243739341,0.652232232,0.089873546,0.249834971,0.656376376,0.052898721,-0.125950592
data-k-6-173.csv,0.612694695,0.03466064,-0.383333241,0.697031031,0.161746667,0.264234599,0.676298298,0.092643116,-0.194061435
data-k-6-174.csv,0.705035035,0.179136288,-0.033715309,0.808892893,0.414532177,0.447454847,0.739385385,0.252197193,0.152052769
data-k-6-175.csv,0.587005005,0.069230439,-0.301020793,0.637977978,0.189074071,0.433047909,0.574128128,0.098966245,-0.188522458
data-k-6-176.csv,0.660606607,0.184236777,-0.193754324,0.704872873,0.258271314,0.176749179,0.645657658,0.099514867,-0.12418889
data-k-6-177.csv,0.701543544,0.385225348,-0.037588502,0.685105105,0.304850498,0.371985064,0.668362362,0.277501774,-0.030306248
data-k-6-178.csv,0.528986987,0.009676397,-0.389339141,0.593753754,0.030324698,0.119669926,0.586018018,0.039174018,-0.21222188
data-k-6-179.csv,0.794262262,0.480652391,0.133575074,0.853581582,0.603707747,0.366641452,0.796102102,0.439731063,0.207942852
data-k-6-180.csv,0.628408408,0.094566237,-0.310491334,0.670604605,0.139688654,0.161649634,0.639311311,0.128308363,-0.200925825
data-k-6-181.csv,0.575163163,0.010519105,-0.362232632,0.63203003,0.096545539,0.426083569,0.603735736,0.100848705,-0.007737575
data-k-6-182.csv,0.713871872,0.226214318,-0.057900503,0.779493493,0.384126879,0.446195427,0.74212012,0.26825602,0.084541702
data-k-6-183.csv,0.5922002,0.05099184,-0.027235349,0.651167167,0.080098054,0.269721313,0.473339339,0.05695535,0.178979535
data-k-6-184.csv,0.858852853,0.7103527,0.293812429,0.866846847,0.722270463,0.391190917,0.850906907,0.688690191,0.354642742
data-k-6-185.csv,0.745595596,0.46066374,0.264685821,0.755605606,0.474783545,0.404500033,0.748436436,0.487723372,0.345371643
data-k-6-186.csv,0.586960961,0.012391024,-0.329395074,0.684992993,0.167423596,0.297832257,0.611343343,0.063014743,-0.064828417
data-k-6-187.csv,0.514098098,0.016811721,-0.343164586,0.629463463,0.022758098,0.254431771,0.572578579,0.01764582,-0.16556731
data-k-6-188.csv,0.551129129,0.095962772,-0.231003514,0.673595596,0.218019955,0.014055411,0.671557558,0.164603208,-0.171561427
data-k-6-189.csv,0.857107107,0.708734855,0.434714412,0.901537538,0.798877499,0.477268151,0.890402402,0.77769375,0.365299118
data-k-6-190.csv,0.737437437,0.359885725,0.018573949,0.782988989,0.446426641,0.432229105,0.77575976,0.397234821,0.189088837
data-k-6-191.csv,0.536372372,0.016037132,-0.403629638,0.626308308,0.096406461,0.396489246,0.55845045,0.040243342,-0.238276223
data-k-6-192.csv,0.561381381,0.2124272,-0.130532288,0.699107107,0.290003004,0.329861391,0.691801802,0.200497911,0.075467835
data-k-6-193.csv,0.757193193,0.496780588,0.355974528,0.797545546,0.584762797,0.588720204,0.763547548,0.510028459,0.474027684
data-k-6-194.csv,0.706856857,0.291778788,0.023585735,0.776258258,0.459149926,0.317420849,0.71366967,0.32535308,0.010121383
data-k-6-195.csv,0.725263263,0.307758321,-0.002406673,0.800926927,0.479564602,0.275184208,0.759491491,0.377580452,0.14900189
data-k-6-196.csv,0.562786787,0.030303419,-0.329250304,0.655159159,0.072159259,0.18451935,0.624608609,0.029465394,-0.156227312
data-k-6-197.csv,0.659991992,0.251115366,-0.251980613,0.695567568,0.276079636,0.368392737,0.69807007,0.348843827,0.288977092
data-k-6-198.csv,0.592598599,0.151192361,-0.116038057,0.713405405,0.211003536,0.244242872,0.708858859,0.151410807,-0.036177958
data-k-6-199.csv,0.650962963,0.067985925,-0.165266974,0.697119119,0.217642123,0.286612427,0.680354354,0.135629926,-0.040247835
data-k-6-200.csv,0.723107107,0.326823915,-0.030466799,0.744302302,0.329539766,0.287049989,0.714830831,0.298368364,0.077099125
data-k-6-201.csv,0.592890891,0.146735523,-0.032713953,0.601595596,0.127900147,0.423082578,0.586944945,0.095363902,0.098850783
data-k-6-202.csv,0.618918919,0.052240287,-0.18397143,0.668346346,0.066011383,0.367502005,0.568700701,0.034987312,0.022272585
data-k-6-203.csv,0.638732733,0.059689956,-0.281708487,0.680708709,0.179711316,0.020845271,0.688044044,0.074144059,-0.14940443
data-k-6-204.csv,0.763741742,0.367084462,0.13833749,0.825813814,0.555841994,0.349056344,0.754974975,0.384255664,0.099243592
data-k-6-205.csv,0.808336336,0.491980665,0.27685045,0.829133133,0.546814054,0.428302555,0.799643644,0.464706941,0.238139803
data-k-6-206.csv,0.627227227,0.155302655,-0.20976963,0.746590591,0.444281419,0.158432718,0.676660661,0.26305676,-0.060992167
data-k-6-207.csv,0.701361361,0.26573075,-0.090549604,0.813259259,0.499294334,0.374377128,0.747727728,0.315456227,-0.01196462
