filename,gs_base_rs,gs_base_ars,gs_base_ss,gs_multi_rs,gs_multi_ars,gs_multi_ss,gs_burnin_rs,gs_burnin_ars,gs_burnin_ss
data-k-3-439.csv,0.633101101,0.266715173,-0.094632007,0.646796797,0.296637023,0.484186721,0.607571572,0.216536322,0.125252108
data-k-3-447.csv,0.850894895,0.668681869,0.31087478,0.64642042,0.343441672,0.388498249,0.890906907,0.746876678,0.181895402
data-k-3-448.csv,0.824596597,0.646831794,0.363302718,0.803343343,0.57755031,0.570259367,0.81581982,0.625219619,0.406663664
data-k-3-449.csv,0.656024024,0.266723969,0.189921981,0.751039039,0.445045105,0.42926398,0.688398398,0.304286849,0.23522347
data-k-3-450.csv,0.864122122,0.70051753,0.286806255,0.875297297,0.737058978,0.402363031,0.857765766,0.688422433,0.310402503
data-k-3-451.csv,0.375771772,-0.006647014,0.006782198,0.49019019,-0.000886588,0.382253835,0.367059059,-0.005866822,0.294096491
data-k-3-452.csv,0.464618619,-0.006512051,-0.334974239,0.515345345,-0.002747461,0.350445024,0.490802803,0.003047455,-0.049973518
data-k-3-453.csv,0.505277277,0.016355127,-0.060969167,0.505797798,0.057405697,0.429921178,0.552766767,0.08624851,0.191717179
data-k-3-454.csv,0.806414414,0.612869009,0.367746847,0.816446446,0.632481805,0.612414148,0.789101101,0.578016372,0.44479305
data-k-3-455.csv,0.579331331,-0.015206484,-0.445953392,0.502624625,0.052872844,0.294575657,0.485493493,0.030332605,-0.003160707
data-k-3-456.csv,0.511201201,0.026177408,-0.077465616,0.525239239,0.07437488,0.508814237,0.540686687,0.08760474,0.219283962
data-k-3-457.csv,0.648710711,0.294476859,0.294896383,0.714610611,0.425879711,0.536830703,0.641087087,0.279137159,0.283768447
data-k-3-458.csv,0.531561562,-0.008538897,-0.345965226,0.525413413,0.048056046,-0.081107738,0.533419419,0.066229565,-0.22779146
data-k-3-459.csv,0.722422422,0.437217535,0.191635295,0.776408408,0.52638,0.424978986,0.726742743,0.430910518,0.356358696
data-k-3-460.csv,0.435049049,-0.006354049,-0.275279539,0.527843844,0.047688255,0.048631017,0.44234034,0.006660492,-0.231300676
data-k-3-461.csv,0.494358358,0.039933656,0.111392273,0.629369369,0.202002071,0.350384592,0.489541542,0.024393033,0.033243425
data-k-3-462.csv,0.735823824,0.47259638,0.205966137,0.784674675,0.534177673,0.493361857,0.750790791,0.472833646,0.422063229
data-k-3-463.csv,0.687665666,0.369136423,0.087992566,0.719299299,0.449540892,0.441834818,0.717561562,0.429998848,0.343467472
data-k-3-464.csv,0.551211211,0.128883044,0.428004624,0.591843844,0.203455288,0.526441674,0.549605606,0.124510488,0.445299756
data-k-3-465.csv,0.43151952,-0.00397797,0.097443843,0.474922923,-0.005095285,0.34507301,0.43236036,-0.004882581,0.122458273
data-k-3-466.csv,0.63785986,0.255595007,0.113771596,0.644794795,0.301831941,0.431401098,0.568952953,0.149554974,0.061319583
data-k-3-467.csv,0.749155155,0.500305396,0.167360862,0.740534535,0.484586577,0.248583652,0.71027027,0.424691409,0.20671066
data-k-3-468.csv,0.713333333,-0.034177102,0.046186844,0.452752753,-0.034672309,0.245105979,0.580028028,-0.083531881,0.12605773
data-k-3-469.csv,0.649331331,0.298098195,-0.074014907,0.644584585,0.301931115,0.474274675,0.655259259,0.314229601,0.200293827
data-k-3-470.csv,0.58997998,0.127494411,0.114773744,0.623499499,0.188417663,0.466576817,0.57977978,0.141073587,0.046284639
data-k-3-471.csv,0.423761762,-0.030207363,-0.355960654,0.529601602,0.022693248,0.020382491,0.61829029,0.205484279,0.304160644
data-k-3-472.csv,0.52223023,0.051277459,-0.041471994,0.542146146,0.071694209,0.445433939,0.489625626,0.008781892,-0.050969808
data-k-3-473.csv,0.531427427,0.057425918,-0.240540365,0.553167167,0.108369264,0.15798738,0.564520521,0.111906435,0.102385478
data-k-3-474.csv,0.39017017,0.002455488,-0.29191019,0.547655656,0.026888985,0.054535131,0.498904905,0.010961259,-0.227344814
data-k-3-475.csv,0.547867868,0.118126464,-0.223323247,0.553481481,0.097390361,0.066928836,0.490212212,0.044620472,-0.086007444
data-k-3-476.csv,0.572288288,0.002465358,-0.168277838,0.55372973,0.07712384,0.030907238,0.599239239,0.073431393,-0.177265902
data-k-3-477.csv,0.393367367,0.000962925,-0.194819695,0.528046046,0.035329592,0.191535211,0.410532533,0.003705623,-0.112228836
data-k-3-478.csv,0.355735736,0.000773317,-0.386672259,0.581933934,0.071495599,0.44215706,0.520650651,0.040232335,0.074475844
data-k-3-479.csv,0.521435435,0.027387002,-0.008490773,0.523069069,0.049270822,0.393854671,0.52555956,0.049108097,0.03545181
data-k-3-480.csv,0.464822823,-0.032899983,0.13804792,0.592688689,0.117894072,0.506107408,0.542316316,0.04783247,0.077922986
data-k-3-481.csv,0.671527528,-0.005409477,-0.478483906,0.50183984,0.045311874,-0.011108806,0.511123123,-0.014870411,0.078718951
data-k-3-482.csv,0.40956957,-0.001514595,-0.267480792,0.50955956,-0.007137205,0.036878564,0.500932933,-0.001320939,-0.232357895
data-k-3-483.csv,0.614674675,0.174761121,0.190908114,0.689793794,0.341882993,0.503066816,0.645957958,0.245575896,0.321360484
data-k-3-484.csv,0.466568569,-0.008124532,-0.22705219,0.55992993,0.083753688,0.345381118,0.49824024,-0.01778252,-0.112264539
data-k-3-485.csv,0.481461461,-0.043474496,-0.40165914,0.4961001,-0.00546488,0.151823679,0.502890891,0.008855695,0.111530835
data-k-3-486.csv,0.743095095,0.299273487,0.25594766,0.680848849,0.309641802,0.473951043,0.804620621,0.403352984,0.652729508
data-k-3-487.csv,0.496860861,0.015414905,0.021195772,0.49593994,0.025234928,0.273606422,0.514374374,0.047962442,0.061026783
data-k-3-488.csv,0.540878879,0.13435039,0.003393554,0.592058058,0.137834927,0.518865183,0.547843844,0.175408552,0.575372862
data-k-3-489.csv,0.819603604,0.602528567,0.544729745,0.828552553,0.626104532,0.620375422,0.849009009,0.649696174,0.652816817
data-k-3-490.csv,0.582406406,0.093915544,-0.226023334,0.528912913,0.100260844,0.443341344,0.508442442,0.052996354,0.127645897
data-k-3-491.csv,0.610428428,0.227828959,-0.056941035,0.635867868,0.24721919,0.259357716,0.647101101,0.277379427,0.124690084
data-k-3-492.csv,0.502736737,-0.015313873,-0.240354019,0.475295295,-0.042013286,0.367756702,0.497041041,-0.033047131,0.118368299
data-k-3-493.csv,0.580920921,0.143619219,-0.032694546,0.528244244,0.114224884,0.52320471,0.51827027,0.082064871,0.005182038
data-k-3-494.csv,0.613435435,0.212521449,-0.207995379,0.680882883,0.324842883,0.156885996,0.597875876,0.17074987,0.01150933
data-k-3-495.csv,0.663617618,0.315057788,0.227498183,0.75961962,0.516874579,0.588444186,0.717593594,0.429113568,0.455768354
data-k-3-496.csv,0.625051051,0.25476397,0.189085075,0.668692693,0.344931969,0.499448916,0.638194194,0.283534962,0.22560523
data-k-3-497.csv,0.848748749,0.279923972,0.187650924,0.644930931,0.155684284,0.370002952,0.821467467,0.258755602,0.108153148
data-k-3-498.csv,0.469933934,-0.009350989,-0.380858673,0.539753754,0.059766206,0.372744398,0.507011011,-0.001280715,-0.084710853
data-k-3-499.csv,0.765937938,0.436256633,-0.053071156,0.583195195,0.235119106,0.438553703,0.736348348,0.335427644,0.280844634
