file,gmm_mri_ars,gmm_kmeans_ars,kmeans_ars
data-k-6-40.csv,0.26613040012724326,0.3236546735781091,0.1992370538036332
data-k-6-41.csv,0.6149832195202344,0.22145499345815733,0.19768374909735434
data-k-6-42.csv,0.17754617260032887,0.1553009492446829,0.14703852284288518
data-k-6-43.csv,0.14936324648263388,0.12141885111094324,0.09815774776289345
data-k-6-44.csv,0.17727573419744433,0.10400529082176833,0.10073231085166545
data-k-6-45.csv,0.520949730461404,0.5202909886846527,0.488239129161383
data-k-6-46.csv,0.5884552487422833,0.6150717491591864,0.5293002156402894
data-k-6-47.csv,0.03483535696597213,0.07018826395498033,0.06756391674740395
data-k-6-48.csv,0.5141061598350809,0.5035772139806366,0.370865026486119
data-k-6-49.csv,0.21309437704144504,0.1263470852321194,0.13309907956190323
data-k-6-50.csv,0.5440037393605887,0.46681441134520746,0.44555254941441613
data-k-6-51.csv,0.2456883232549454,0.2827434863061887,0.20570036194130265
data-k-6-52.csv,0.06140056319191468,0.0699185966289177,0.07887954898643698
data-k-6-53.csv,0.054228941381589534,0.06585218516170227,0.05804753917857824
data-k-6-54.csv,0.2228465913292143,0.18298113809572283,0.14024219046456116
data-k-6-55.csv,0.21362242464160522,0.2621234989209001,0.21305855403858884
data-k-6-56.csv,0.3175514275583754,0.3442013453024668,0.2962367401182427
data-k-6-57.csv,0.45725503831130576,0.7929766585516452,0.40975865884056917
data-k-6-58.csv,0.42517082196060235,0.4177794337025876,0.41135489292705685
data-k-6-59.csv,0.39606729973185945,0.23385505387197061,0.22986246960268325
data-k-6-60.csv,0.1414172284220168,0.16017881512496257,0.15487493025856663
data-k-6-61.csv,0.4457727116730327,0.46278618596049426,0.3012181672572547
data-k-6-62.csv,0.34281798000690106,0.20434757440301177,0.18412008731677715
data-k-6-63.csv,0.18043153283301622,0.18040418344993536,0.17755163726878548
data-k-6-64.csv,0.33819002539575604,0.344650716084483,0.2798197049669648
data-k-6-65.csv,0.25531524577517356,0.359533481020951,0.2629714637753399
data-k-6-66.csv,0.09946591071004111,0.037629497818185885,0.041265825788131885
data-k-6-67.csv,0.3873325191941792,0.3015682039851138,0.2518655443594816
data-k-6-68.csv,0.370207132826448,0.34059152888178457,0.28701343548808755
data-k-6-69.csv,0.19911565793532093,0.2411634373581708,0.20775084088724718
data-k-6-70.csv,0.6122571665132961,0.4840380346632916,0.4747876021773622
data-k-6-71.csv,-0.035224004860568245,0.02473963231184491,0.024834001613674703
data-k-6-72.csv,0.18184214311677685,0.1284390072778163,0.12314482178404834
data-k-6-73.csv,0.1782752979360794,0.07168392795574191,0.04442863422589376
data-k-6-74.csv,0.3712327091302117,0.2612806946066754,0.24149732205900756
data-k-6-75.csv,0.24084761673227192,0.2591302931074821,0.22771170684303374
data-k-6-76.csv,0.2590088740208106,0.23944893956651098,0.22887826709956574
data-k-6-77.csv,0.07196777284938391,0.08267841499750876,0.08186529817429467
data-k-6-78.csv,0.029700961866167955,0.048755675711372876,0.030490371583445166
data-k-6-79.csv,0.25813343923204807,0.2806689761637998,0.23954849621562785
data-k-6-80.csv,0.16018048915638777,0.164074477198598,0.12074963162101594
data-k-6-81.csv,0.6259189963926428,0.37579842269163816,0.37676636152269327
data-k-6-82.csv,0.3637429249743206,0.2646857100782315,0.252998663950059
data-k-6-83.csv,0.14003483586965124,0.12724663931858615,0.10276866047866978
data-k-6-84.csv,0.1262385298501305,0.17600422912762384,0.11630481652031996
data-k-6-85.csv,0.10519100351855089,0.0029256939441985787,0.02177492638302684
data-k-6-86.csv,0.06957040826593591,0.13739020926137294,0.12360974735311911
data-k-6-87.csv,0.5046644213000135,0.45699291306618167,0.37483376519697875
data-k-6-88.csv,0.046423784862403464,0.007736924161889079,0.02686305681986539
data-k-6-89.csv,0.19273567720400797,0.09311421015944857,0.09353876783837063
data-k-6-90.csv,0.23674746343455577,0.1352982269579848,0.12823676985853644
data-k-6-91.csv,0.0640521462089005,0.09087538848465007,0.08260834313859305
data-k-6-92.csv,0.3470590336769093,0.22378221513451443,0.16172001870906272
data-k-6-93.csv,0.15581097664354032,0.1442868129428583,0.14480312994854516
data-k-6-94.csv,0.11765689170327309,0.059304203758161485,0.05694429906409337
data-k-6-95.csv,0.2206367062585397,0.1741907227149426,0.1498708380827639
data-k-6-96.csv,0.3788277745589788,0.38248704379892784,0.3291319341831909
data-k-6-97.csv,0.14309757539516318,0.18931357714694266,0.18797480163705912
data-k-6-98.csv,0.5183025708910823,0.2592584806037302,0.22123436103515465
data-k-6-99.csv,0.3581383290052986,0.26724688310942485,0.2795915887844812
data-k-6-100.csv,0.7241615571404745,0.7051219313281984,0.5711961681778155
data-k-6-101.csv,0.49504171457862384,0.4467734060169257,0.39628916239230316
data-k-6-102.csv,0.3025945286509148,0.21701647079908692,0.20295301824397444
data-k-6-103.csv,0.034417583863344405,0.020643417395532788,0.022171074278133043
data-k-6-104.csv,0.15284052654301897,0.10697898178349231,0.10394030588479329
data-k-6-105.csv,0.06286999501177369,0.06337080953136583,0.035755242509844326
data-k-6-106.csv,0.43776518076631005,0.348210414813125,0.24288488088637783
data-k-6-107.csv,0.15773013318073628,0.13800339399413453,0.12476354465773211
data-k-6-108.csv,0.13492627936802848,0.14681429030086704,0.12137083768519408
data-k-6-109.csv,-0.010778708286351678,0.019010429652604292,0.018211022475461427
data-k-6-110.csv,0.3592106986704512,0.25660390625683566,0.24179256012897918
data-k-6-111.csv,0.5673103986341809,0.3866669372236295,0.34788771260623724
data-k-6-112.csv,0.6615481126983223,0.6914785392297982,0.6097322354976539
data-k-6-113.csv,0.2725744561653657,0.24234340186084932,0.22761968154694825
data-k-6-114.csv,0.09376169569617669,0.1811437108662986,0.15669023717037858
data-k-6-115.csv,0.2716757695372946,0.27536460344974106,0.2093053559705418
data-k-6-116.csv,0.16099550518658146,0.1587896488730414,0.1609538259086527
data-k-6-117.csv,0.3621689334696571,0.20898578868684542,0.13620837177658543
data-k-6-118.csv,0.06511349898619719,0.0418742936705552,0.0482696620437464
data-k-6-119.csv,0.08964768309608587,0.04637857317470598,0.04102416313477925
data-k-6-120.csv,0.22083066933648787,0.20420126013253104,0.21358771965040846
data-k-6-121.csv,0.39297556446519116,0.3920634801694954,0.27319594508804396
data-k-6-122.csv,0.4977399840640223,0.5791391407476949,0.4857659307793383
data-k-6-123.csv,0.5788441086161876,0.5436078875466113,0.3737359716545424
data-k-6-124.csv,0.41224136702102293,0.21888661453143723,0.20396681468590136
data-k-6-125.csv,0.22388160980629912,0.20677823068374415,0.18135775478352398
data-k-6-126.csv,-0.02148676370692932,0.2856224587510379,0.30275913486686196
data-k-6-127.csv,0.11352695106681615,0.04572922167503192,0.044030547008238725
data-k-6-128.csv,0.3191066109123487,0.33374495388482955,0.24075033268891377
data-k-6-129.csv,0.06017496860659802,0.0699858831425051,0.07090603489595967
data-k-6-130.csv,0.2502790775699669,0.2165886836872257,0.21514381501566673
data-k-6-131.csv,0.6739284363892809,0.4740505546937172,0.3921052129156673
data-k-6-132.csv,0.427057507078857,0.2954086906897944,0.2553422943564149
data-k-6-133.csv,0.11334602598243455,0.13148910162402166,0.08936860441112493
data-k-6-134.csv,0.2338758066932739,0.13168192352641125,0.1298284201132031
data-k-6-135.csv,0.18559651452770495,0.21076349701529917,0.17613656247396514
data-k-6-136.csv,-0.005772994699035563,0.00622152668286243,0.005731520927608961
data-k-6-137.csv,0.2857044735596739,0.1887106850296388,0.16657035673721263
data-k-6-138.csv,0.21011329257640382,0.27429003313272676,0.28237183860177817
data-k-6-139.csv,0.27042929574370667,0.1659241632099496,0.14986830235546308
data-k-6-140.csv,0.22066347059417843,0.24610011163200224,0.19952382116888753
data-k-6-141.csv,0.5166830110791211,0.5359285524995633,0.37087207764534214
data-k-6-142.csv,0.0015529649371158604,0.042790921402957205,0.031920833202769214
data-k-6-143.csv,0.33325678143893067,0.16980383496184426,0.11854266649867093
data-k-6-144.csv,0.18982688967223077,0.148073814420209,0.15137730447725764
data-k-6-145.csv,0.2406022151674795,0.28576953410666284,0.27950291151647355
data-k-6-146.csv,0.16023666464211522,0.14191868646871109,0.13240231729628135
data-k-6-147.csv,0.2196397882136942,0.16860968896268247,0.1385819553411785
data-k-6-148.csv,0.05352268290658304,0.07360877957398837,0.05380435645293645
data-k-6-149.csv,0.21160713342169404,0.17209048789411835,0.12288483108498852
data-k-6-150.csv,0.26833473458322704,0.26460933283095694,0.17974613897069652
data-k-6-151.csv,0.4783142124207189,0.3494091636459483,0.35168827325204743
data-k-6-152.csv,0.3945000568355784,0.39384014945906737,0.3502030907427496
data-k-6-153.csv,0.13748483479801235,0.14440752495248813,0.14580522380214017
data-k-6-154.csv,0.19019627076622808,0.1936466835996327,0.1536335405240991
data-k-6-155.csv,0.13880554880593513,0.12101841919547018,0.07467970270035416
data-k-6-156.csv,0.32352770763548194,0.31249455410648336,0.225017559418548
data-k-6-157.csv,0.07993459467534883,0.017515776708679334,0.019307469353415777
data-k-6-158.csv,0.07344241771890943,0.14672696182394973,0.1195254440236868
data-k-6-159.csv,0.21010652475730066,0.38367029137188846,0.263118933260037
data-k-6-160.csv,0.11376410931522611,0.0783925102370933,0.08505937159031507
data-k-6-161.csv,0.42119630387949325,0.43356130049244085,0.27945403607033487
data-k-6-162.csv,0.7354821239202228,0.39283628693694084,0.3942827255988345
data-k-6-163.csv,0.10579377353143836,0.08305112328269146,0.08199077722173566
data-k-6-164.csv,0.12946832695323157,0.13060669078906187,0.12082855130580895
data-k-6-165.csv,0.181815164623774,0.2847171046192187,0.22599871272546687
data-k-6-166.csv,0.08820924868045676,0.08637186353972873,0.09162117180160602
data-k-6-167.csv,0.0016359623585824126,0.10974779899954756,0.10682994259418545
data-k-6-168.csv,0.16168957434414724,0.16138082226183648,0.13078966424138874
data-k-6-169.csv,0.07928503451315647,0.1176762489582486,0.10744364801505138
data-k-6-170.csv,0.1844101588981657,0.07400802030178597,0.03192995555129766
data-k-6-171.csv,0.32568716739624914,0.20746326656810665,0.19406052669665919
data-k-6-172.csv,0.07903489411861479,0.08431160503262158,0.08359300688346055
data-k-6-173.csv,0.14920518955025885,0.17463850925153937,0.16200613904927802
data-k-6-174.csv,0.39058575361785397,0.4147992146207617,0.3666365854513276
data-k-6-175.csv,0.10376784650293758,0.09475330917303848,0.10453254174824528
data-k-6-176.csv,0.15455042109080078,0.14361413803566606,0.08974355843834815
data-k-6-177.csv,0.2619890866780602,0.2770800465966797,0.24846406562704587
data-k-6-178.csv,-0.029638895410504094,0.025531210460475597,0.0170428315868432
data-k-6-179.csv,0.6331180951241223,0.49614202688642495,0.4599778849319617
data-k-6-180.csv,0.2225885813126026,0.19977621317707822,0.17010795060747158
data-k-6-181.csv,0.12721512611269717,0.08467710396776072,0.09886968041258652
data-k-6-182.csv,0.4238070520305188,0.35453552633159796,0.33102169772648615
data-k-6-183.csv,0.06845883372384813,0.08138335152973165,0.08662685657697455
data-k-6-184.csv,0.7410407432189027,0.42223168118411863,0.38020518606595244
data-k-6-185.csv,0.5056313464834563,0.33182059175087925,0.3550455464362726
data-k-6-186.csv,0.1947893821723183,0.17974506051061126,0.1882594567412626
data-k-6-187.csv,0.04958513174837192,0.030143149518487945,0.037503875524316804
data-k-6-188.csv,0.018257424011792978,0.13622494369419713,0.12109152519868074
data-k-6-189.csv,0.7663125313633838,0.7695037648443473,0.4323465734744484
data-k-6-190.csv,0.21874882822848873,0.18227031802229612,0.17005082750488124
data-k-6-191.csv,-0.024469101786583704,0.03826245130649851,0.04112693384607034
data-k-6-192.csv,0.17679751641632815,0.18727626389658888,0.17337734426137238
data-k-6-193.csv,0.5801759463484435,0.5660214407475564,0.4480227240919621
data-k-6-194.csv,0.4395821583607931,0.360312269946449,0.2793540824519991
data-k-6-195.csv,0.495443095098075,0.32616765763942707,0.30420264154447335
data-k-6-196.csv,0.029392834530361102,0.07096082260526927,0.06966686492296777
data-k-6-197.csv,0.44554000955100725,0.35039554318058574,0.252785227908813
data-k-6-198.csv,0.24956836764519905,0.20274042424115,0.19385778142235147
data-k-6-199.csv,0.24782417336075344,0.14526669099882147,0.15315984702535623
data-k-6-200.csv,0.3939199125201646,0.2502771261999626,0.2011315752348772
data-k-6-201.csv,0.2784945873726144,0.18340607967888709,0.17376377895374176
data-k-6-202.csv,0.044754370435335165,0.040658010460084555,0.04072071851998604
data-k-6-203.csv,0.15065287792923723,0.15707194033088795,0.1544544974366417
data-k-6-204.csv,0.5709222398044512,0.5583273759871423,0.5352164706019199
data-k-6-205.csv,0.5449207457356513,0.5906359604564702,0.47078995305627547
data-k-6-206.csv,0.5816453858257792,0.33150716217576925,0.3025290797642518
data-k-6-207.csv,0.5346795174417435,0.5317821675869687,0.46126469422334615
data-k-6-208.csv,-0.038797830165411384,0.04679701294573016,0.04347628460824116
data-k-6-209.csv,0.11360201044291297,0.10713444414525244,0.10252817427980718
data-k-6-210.csv,0.2509381635160328,0.23414618333623377,0.2643547729277315
data-k-6-211.csv,0.14443142454171742,0.192742260566377,0.1608688881007315
data-k-6-212.csv,0.05933527370435633,0.10312116504171277,0.0782223976586955
data-k-6-213.csv,0.06742704803327182,0.07675516051506,0.06613474496964714
data-k-6-214.csv,0.30186867788219496,0.24456557056844777,0.1841173483086358
data-k-6-215.csv,0.024130266876605657,0.1061773043523425,0.10391859201773161
data-k-6-216.csv,0.46823741585129014,0.38786219670236693,0.24397686805841753
data-k-6-217.csv,0.11792151185156173,0.14006739182450803,0.14027006045854276
data-k-6-218.csv,0.24139650413007757,0.14128350682808785,0.13021219122177619
data-k-6-219.csv,0.4253522388399741,0.43712287568035835,0.36539918776905894
data-k-6-220.csv,0.05034045224392859,0.037113321976906005,0.04220510385178284
data-k-6-221.csv,0.3676202688312275,0.2772974083479943,0.30960089226989385
data-k-6-222.csv,0.0655222531201569,0.1556113724240598,0.16874600158924968
data-k-6-223.csv,0.432342957332629,0.43180297332875217,0.4135830813164505
data-k-6-224.csv,0.01216657951048192,0.0503128015754161,0.0498479273788178
data-k-6-225.csv,0.11968813156441867,0.07762757318688372,0.047503087868537165
data-k-6-226.csv,0.19181911835676876,0.3018538021825045,0.2564798436988232
data-k-6-227.csv,0.5323838756352558,0.48935946786618717,0.3578669721660561
data-k-6-228.csv,0.5186680377694813,0.4822534343367171,0.4287732584866316
data-k-6-229.csv,-0.0036507537451483324,0.03138718136836322,0.029159557229581218
data-k-6-230.csv,0.29427630327048465,0.26163048850002213,0.25220150559959575
data-k-6-231.csv,0.48399208967175167,0.49921118513608215,0.4211712085145928
data-k-6-232.csv,-0.010001018849977748,0.0025074122164732,0.00584146638733027
data-k-6-233.csv,0.07692141291386136,0.09637355685440109,0.10183112547960253
data-k-6-234.csv,0.24581151421344155,0.31837861172340676,0.30320743788118903
data-k-6-235.csv,0.2823118433027611,0.17189116919163006,0.1547284221505497
data-k-6-236.csv,0.2568535432024128,0.18299252031115865,0.17082196780372438
data-k-6-237.csv,0.2553350573532557,0.24261898747523622,0.2377934994775104
data-k-6-238.csv,0.3802656800610762,0.14835444229883443,0.16917465377617422
data-k-6-239.csv,0.134611876232818,0.08526266246501116,0.08761543945220002
data-k-6-240.csv,0.23465767223412048,0.28348046888054207,0.23352564574878382
data-k-6-241.csv,0.07635530191786971,0.18613147470364483,0.16308437835479378
data-k-6-242.csv,0.4763265264825958,0.4690652794985837,0.3542454133860582
data-k-6-243.csv,-0.002078710818739282,0.004779044013922658,0.007988067766444944
data-k-6-244.csv,0.2621940979127594,0.31498580690107886,0.325858809602774
data-k-6-245.csv,0.4415896444795976,0.2906029619889686,0.22128146907251908
data-k-6-246.csv,0.6888193438931361,0.6888128452929102,0.5573663933764313
data-k-6-247.csv,0.5251879093565973,0.5552828690783952,0.5472673657150116
data-k-6-248.csv,0.2638882657452623,0.21217489375157597,0.1984296421171732
data-k-6-249.csv,0.08782827159140294,0.03336041673583002,0.046008573118168104
data-k-6-250.csv,0.2745613911523356,0.2525573672025136,0.1760597546101955
data-k-6-251.csv,0.07268563073385444,0.06962412696087389,0.06920791185411987
data-k-6-252.csv,0.07602478123892209,0.061629649092423404,0.04883335092346508
data-k-6-253.csv,0.413724579347816,0.37517740495351115,0.350990843786405
data-k-6-254.csv,0.35586997020739675,0.14861573830352223,0.0602369541363198
data-k-6-255.csv,0.3986265930791111,0.30390592667018435,0.24308639945756427
data-k-6-256.csv,0.27071683590957674,0.21641328785656577,0.19448731535812194
data-k-6-257.csv,0.20617038994082604,0.14933037350662987,0.17133316011718722
data-k-6-258.csv,0.12809388698075924,0.20716216474595742,0.18697290066956038
data-k-6-259.csv,0.5715036716088348,0.5307169610082908,0.5264589623424183
data-k-6-260.csv,0.6075616117288636,0.6024560609704316,0.5628309821292683
data-k-6-261.csv,0.11327229339716789,0.12730425675374143,0.11635091945304195
data-k-6-262.csv,0.1182061883937696,0.15589530773512167,0.1506511040711522
data-k-6-263.csv,0.054648435386770736,0.05419475028345271,0.053125554982672074
data-k-6-264.csv,0.13218594642200265,0.08200362661457852,0.08365762934267795
data-k-6-265.csv,0.04928172565059415,0.09091582002992046,0.08280651109687363
data-k-6-266.csv,0.020349405236800254,0.0657275521249733,0.06301462850485028
data-k-6-267.csv,0.0812538524566593,0.18621512133940304,0.11911975800320947
data-k-6-268.csv,0.18566075329348514,0.16850986565719123,0.1393577726981241
data-k-6-269.csv,0.10945009401894391,0.07743873159302189,0.07876732637703801
data-k-6-270.csv,0.4607074456499345,0.331881134418431,0.3024225902791652
data-k-6-271.csv,0.6630843840122999,0.6441500469304448,0.6136911109822144
data-k-6-272.csv,0.26259389053210336,0.19497202520923165,0.20031367920125145
data-k-6-273.csv,0.10188207934666395,0.15260685092916423,0.14639215465171215
data-k-6-274.csv,0.04235684147055049,0.07810041377992438,0.07103523158959711
data-k-6-275.csv,0.13286880478873872,0.1180660566173581,0.0978246071068315
data-k-6-276.csv,0.10353733700901298,0.11741268841641238,0.09072934168323965
data-k-6-277.csv,0.22536805482828134,0.20916944050593134,0.19042470017456736
data-k-6-278.csv,0.4205878739413401,0.13812001409391775,0.15377588456948763
data-k-6-279.csv,0.17467517777506905,0.13726663874600145,0.14747343373951713
data-k-6-280.csv,0.14076354601421115,0.2423586987078791,0.17487204780243049
data-k-6-281.csv,0.21273072756970482,0.2783294578836497,0.19437864348747544
data-k-6-282.csv,0.30107498309961145,0.20966769343395214,0.18777393980704682
data-k-6-283.csv,0.3787088613320405,0.4385690460388629,0.4249143881463758
data-k-6-284.csv,0.22157777058337746,0.21791482392343395,0.14840693739763208
data-k-6-285.csv,0.342565231006564,0.3040430216854555,0.30969397828722844
data-k-6-286.csv,0.04433253550890686,0.05899397589648181,0.048865869743989966
data-k-6-287.csv,0.33674221030042634,0.3623571683319179,0.17673191539680905
data-k-6-288.csv,0.21927236918456824,0.1338535734645638,0.13236877590547041
data-k-6-289.csv,0.16438754289980104,0.056953993379399395,0.05099261298238235
data-k-6-290.csv,0.5701485423988106,0.22575281909351141,0.21905347264973138
data-k-6-291.csv,0.09619333895233924,0.10664854907545064,0.11640074150207798
data-k-6-292.csv,0.18172638223516274,0.13717733590736172,0.13025693536822827
data-k-6-293.csv,0.28187805640735725,0.34162557469544585,0.25566947389241484
data-k-6-294.csv,0.3646436435393821,0.3807153493427053,0.3447349845350235
data-k-6-295.csv,0.1596873025484933,0.09693726012271928,0.11072893326962466
data-k-6-296.csv,0.6295177516830304,0.4516069145149073,0.4055004546682231
data-k-6-297.csv,0.4548187531685994,0.4114248354663961,0.4223925614097521
data-k-6-298.csv,0.12774688479571686,0.13972509092374652,0.1542993139579292
data-k-6-299.csv,0.1090657848054829,0.03317751083732186,0.05549748474810275
data-k-6-300.csv,0.1504069462595065,0.15854420696210048,0.07853936072552596
data-k-6-301.csv,0.07304411919741374,0.07033763245672371,0.06232640391894034
data-k-6-302.csv,0.13699250651987427,0.10837128379734762,0.09338376997302444
data-k-6-303.csv,0.19354459582838784,0.18595556746599884,0.14376166529238815
data-k-6-304.csv,0.13189636481504038,0.1566995396714006,0.1460799557445093
data-k-6-305.csv,0.23175006958856761,0.2495887335242279,0.20478369329596863
data-k-6-306.csv,0.20237463192525118,0.12803074796731934,0.1334090751053367
data-k-6-307.csv,0.24561713796982262,0.18289658581719026,0.15114655948229988
data-k-6-308.csv,0.2685174065650589,0.17508829412996332,0.16672187318514212
data-k-6-309.csv,0.04774195264817249,0.0576085517728529,0.05194795516550281
data-k-6-310.csv,0.1080608498849352,0.10565558280773074,0.0761785674266961
data-k-6-311.csv,0.3628776793984687,0.4254896148243248,0.43465921693875686
data-k-6-312.csv,0.4298304215195202,0.43615063536363213,0.45162377526504305
data-k-6-313.csv,0.2069359939385858,0.13979580454210308,0.12987230745155023
data-k-6-314.csv,0.12924556408861673,0.12312667407500433,0.10793530943187146
data-k-6-315.csv,0.1374338202964086,0.07984570678655971,0.07665537918678626
data-k-6-316.csv,0.14073368004061246,0.15197477225421027,0.1596577778527503
data-k-6-317.csv,0.1696071871002324,0.07864565674237545,0.08058109305337383
data-k-6-318.csv,0.20000435218620644,0.23798918104350353,0.2080881767623838
data-k-6-319.csv,0.07744340549676572,0.02916540716179952,0.026290721394122585
data-k-6-320.csv,0.02737164023200035,0.02298734428159139,0.02580745400602287
data-k-6-321.csv,0.03155092653756222,0.04524683892695025,0.02629590127616824
data-k-6-322.csv,0.36507699877754274,0.20929738401511397,0.19219228065818633
data-k-6-323.csv,0.17237634964243928,0.2675781188797489,0.22913354980637685
data-k-6-324.csv,0.137402834716979,0.10960780312598052,0.10289574092555352
data-k-6-325.csv,0.5779756897360045,0.30452830977932216,0.24745151457797876
data-k-6-326.csv,0.3839562968020071,0.286341915392179,0.25935748000555725
data-k-6-327.csv,0.12632784403518674,0.10592837638870424,0.09392845149346081
data-k-6-328.csv,-0.022556300416279516,0.020017209888161483,0.019725389301692094
data-k-6-329.csv,0.17191483259959056,0.2025680808652796,0.14672325634567202
data-k-6-330.csv,0.18236798692417913,0.14027707263254513,0.14034323457488995
data-k-6-331.csv,0.7358686854191535,0.5490933297605329,0.5454561990594823
data-k-6-332.csv,0.38448585123169504,0.3675707775218807,0.37623154926078284
data-k-6-333.csv,0.57277782021888,0.6081299287545257,0.5432903518442599
data-k-6-334.csv,0.23217526834330726,0.2858589241386883,0.2595911950068917
data-k-6-335.csv,0.07548423108751669,0.08526991722958183,0.09118292324100961
data-k-6-336.csv,0.12951075264478043,0.10389609586727326,0.10562019781007222
data-k-6-337.csv,0.05591490027853484,0.08490344450303479,0.09174748698507748
data-k-6-338.csv,0.23464469762953852,0.20639023744073953,0.18297541321406552
data-k-6-339.csv,0.42646034812992833,0.4303942751067886,0.308562774552718
data-k-6-340.csv,0.6600804069417078,0.6435581231026133,0.5588732225544808
data-k-6-341.csv,0.12667883272819266,0.12884215680707856,0.13233628088150295
data-k-6-342.csv,0.1748692602033755,0.11921218261694748,0.11414905579818116
data-k-6-343.csv,0.11026519682657399,0.08778626418153654,0.08078362328019306
data-k-6-344.csv,0.2330722846307144,0.24561528083325546,0.1899248458546462
data-k-6-345.csv,0.3263602172506724,0.34355108556950154,0.309692166388509
data-k-6-346.csv,0.09944496904234694,0.09124993536631068,0.09000818061030126
data-k-6-347.csv,0.33764490016385745,0.4318111234950243,0.3510640048817743
data-k-6-348.csv,0.2465554101866617,0.35682424159288545,0.35683866057850344
data-k-6-349.csv,0.29110621475380627,0.17449148565282246,0.14847017538780852
data-k-6-350.csv,0.6638924993391754,0.6946366979083213,0.6318187299908854
data-k-6-351.csv,0.5374876523004873,0.560021114050969,0.5551205945631863
data-k-6-352.csv,0.31975694684437717,0.3278184441788252,0.3293442908871075
data-k-6-353.csv,0.2089805586365378,0.12347432432428021,0.12486045219588732
data-k-6-354.csv,0.12332144355035257,0.09533537447137878,0.1090569590427493
data-k-6-355.csv,0.14204786993022012,0.15545252326971618,0.14462006573174147
data-k-6-356.csv,0.06958026876848829,0.03106685992043521,0.025642011082563525
data-k-6-357.csv,-0.02420962486188665,0.066040199630996,0.08099277378170766
data-k-6-358.csv,-0.042260735774064716,0.0540787358216763,0.046493675403671546
data-k-6-359.csv,0.0762966060480211,0.055629754181858754,0.0546077524016937
data-k-6-360.csv,-0.019246776138976518,0.1252553466808505,0.10628256869973854
data-k-6-361.csv,0.24844203847122912,0.19214481679326578,0.19191369557068827
data-k-6-362.csv,-0.000661772865303414,0.1111322839623727,0.09004835236539308
data-k-6-363.csv,0.24167284934020974,0.37629484286671244,0.29698151723052973
data-k-6-364.csv,-0.07546713503365324,0.018276305581397645,0.018814856326657216
data-k-6-365.csv,0.27603751032494533,0.2782718404751395,0.2064319161911323
data-k-6-366.csv,0.1352635368506888,0.13103861170478623,0.11566688724323416
