filename,true_clusters,pred_clusters,gs_rs,gs_ars,gs_ss,gs_burnin_rs,gs_burnin_ars,gs_burnin_ss
data-k-5-0.csv,5,3,0.8649597759775978,0.6806060187794326,0.6880631544658511,0.8906434643464346,0.7415057371970243,0.7356477283040734
data-k-5-1.csv,5,3,0.902438603860386,0.7712915001984568,0.8225195457223934,0.9018841884188419,0.7701044375816801,0.8231320665655714
data-k-5-2.csv,5,2,0.5303685768576858,0.21985304220144586,0.8338611715484958,0.5338941894189418,0.2233205665735254,0.8319434184327241
data-k-5-3.csv,5,2,0.34642724272427244,0.007836151875614088,0.4806673888144829,0.40421392139213924,0.036856494724318574,0.5475877518347301
data-k-5-4.csv,5,4,0.8988584058405841,0.7773343063051044,0.6140216040969848,0.929400900090009,0.845472904636632,0.6659987754628311
data-k-5-5.csv,5,2,0.6713494949494949,0.354850004662088,0.501056046191767,0.7174321832183218,0.45031992283582944,0.6274835005787046
data-k-5-6.csv,5,2,0.7754359635963597,0.5530297349938802,0.6208097829576271,0.8076512651265126,0.6162098741891434,0.6592737087823234
data-k-5-7.csv,5,2,0.7810007200720072,0.5643829222798808,0.7010293213769313,0.7966277427742774,0.5951675384335555,0.7131347564823464
data-k-5-8.csv,5,2,0.7760029802980298,0.5520907893522798,0.7867360013452404,0.7771205720572057,0.5543329144165111,0.7883256694352714
data-k-5-9.csv,5,2,0.5709367536753676,0.25861721057090054,0.8735532294711931,0.5709367536753676,0.25861721057090054,0.8735532294711931
data-k-5-10.csv,5,2,0.7210841884188419,0.4634694134745591,0.7652495787922203,0.7267707570757076,0.4725221923912016,0.7650407180112483
data-k-5-11.csv,5,2,0.46805202520252026,0.1696473050917907,0.8419913043482895,0.46805202520252026,0.1696473050917907,0.8419913043482895
data-k-5-12.csv,5,5,0.5876895289528953,0.07714603561284003,0.016864801779239037,0.6760989698969897,0.18544766887472489,0.3882677481313137
data-k-5-13.csv,5,2,0.8463839783978397,0.6946047744019175,0.7544928349998045,0.849965796579658,0.7018568140770494,0.7601087285357747
data-k-5-14.csv,5,2,0.7717267926792679,0.565122258600282,0.8538319070396323,0.7732020402040204,0.5678525195175708,0.8541092371619968
data-k-5-15.csv,5,3,0.9298725872587259,0.849269964322511,0.6063808374436914,0.9476720472047204,0.8874886737298423,0.6275052069289317
data-k-5-16.csv,5,2,0.5546185818581858,0.10207019807765626,0.7910797128582188,0.5547816181618161,0.10240194083979721,0.7908732251758821
data-k-5-17.csv,5,3,0.8954760276027602,0.7674902212014869,0.7504326044400613,0.897560496049605,0.7721843847021556,0.7529297399834545
data-k-5-18.csv,5,4,0.9560774277427743,0.894603314496994,0.6051891191133998,0.948327692769277,0.8735243798734551,0.693215401627291
