filename,true_clusters,pred_clusters,gs_rs,gs_ars,gs_ss,gs_burnin_rs,gs_burnin_ars,gs_burnin_ss
data-k-2-0.csv,2,2,1.0,1.0,0.9759139161104325,1.0,1.0,0.9759139161104325
data-k-2-1.csv,2,3,0.4968162816281628,-0.12009159508440753,0.23308278742669314,0.45645084508450845,-0.0840125054476924,0.5032269234529334
data-k-2-2.csv,2,2,0.5443564356435644,0.021820289571277872,0.0779394134897843,0.589254305430543,0.08329695722971578,0.5158679805855193
data-k-2-3.csv,2,2,0.9600283228322832,0.919208986959609,0.7181633139001062,0.9702530453045305,0.9399330993335885,0.7278780145784812
data-k-2-4.csv,2,2,0.9650301830183018,0.9294331536795464,0.7619837995552136,0.9758952695269527,0.9513294819629238,0.7742677347171196
data-k-2-5.csv,2,2,1.0,1.0,0.8524672067521751,1.0,1.0,0.8524672067521751
data-k-2-6.csv,2,2,0.9998,0.9993931755083248,0.9436434559260397,0.9998,0.9993931755083248,0.9436434559260397
data-k-2-7.csv,2,2,0.5961445944594459,0.1076158677624419,0.4967020296266825,0.625964596459646,0.19588506632178548,0.5596885953327752
data-k-2-8.csv,2,2,0.998001800180018,0.9946648390298619,0.8565526905861176,0.996804800480048,0.9914817619627005,0.8557301004334873
data-k-2-9.csv,2,2,0.8789600760076007,0.7168280150541001,0.5627174514481521,0.8833260126012601,0.7371373260606405,0.6166743605761449
data-k-2-10.csv,2,2,1.0,1.0,0.8128397901666305,1.0,1.0,0.8128397901666305
data-k-2-11.csv,2,5,0.8589113111311131,0.5335071396263004,0.2567177408596889,0.6134355835583558,0.2587864938077016,0.44054212424988537
data-k-2-12.csv,2,2,1.0,1.0,0.8689935739299289,0.9998,0.9985227636400564,0.8687669714055574
data-k-2-13.csv,2,2,0.5000020202020202,-0.0020561492780708872,0.5511162164436336,0.504831203120312,0.008138066964996077,0.5300742620093696
data-k-2-14.csv,2,2,1.0,1.0,0.8458360160386724,1.0,1.0,0.8458360160386724
data-k-2-15.csv,2,3,0.963634803480348,0.756023678793048,0.177047745598725,0.5764504650465047,0.1420649485294511,0.5028135237038939
data-k-2-16.csv,2,2,0.7177717771777178,-0.045867146494928845,0.39911980045910944,0.5554000400040005,-0.10292895474834514,0.5321919445615529
data-k-2-17.csv,2,2,0.8891273327332734,0.7734625624875702,0.6483352734012783,0.9164110211021103,0.8296824799121676,0.6759311301038977
data-k-2-18.csv,2,5,0.6733100510051006,0.3465897782028159,0.42216380622685645,0.7560815081508151,0.5120801972519243,0.49434235888085115
data-k-2-20.csv,2,2,0.9998,0.9968961381179968,0.8986687517691984,0.9998,0.9969134117151198,0.8976887602512325
data-k-2-21.csv,2,2,0.5458590859085909,0.0005884379731568579,0.3823137026377236,0.5576198419841984,0.04900232779045026,0.4286378402705072
data-k-2-22.csv,2,2,1.0,1.0,0.9769616414547516,1.0,1.0,0.9769616414547516
data-k-2-23.csv,2,2,0.9998,0.9995884616018926,0.8635593649494101,0.9998,0.9995884616018926,0.8635593649494101
data-k-2-24.csv,2,2,0.8320957095709571,0.5495553469949382,0.3067919195602424,0.848263406340634,0.6411971352585932,0.46027989303807554
data-k-2-25.csv,2,2,0.925034503450345,0.8314777974698407,0.6792173074080938,0.9348648664866487,0.8556434608604461,0.6933836649009577
data-k-2-26.csv,2,3,0.8235678767876787,-0.03845075802982701,0.04594635699691573,0.511579697969797,-0.07481580121687516,0.39291051860613035
data-k-2-27.csv,2,2,0.9998,0.99959998676161,0.8503923228635692,1.0,1.0,0.8506285386911433
data-k-2-28.csv,2,2,0.9704470447044704,0.9408379341200648,0.7355337057111363,0.9798060606060606,0.9595780081163342,0.7436706976229384
data-k-2-29.csv,2,6,0.5325867786778677,0.04354960130718687,-0.12173243726404949,0.46597283728372835,0.02121204528291058,0.4693137147215601
data-k-2-30.csv,2,2,0.9942162416241624,0.9107396986205524,0.6492369155598301,0.9886638463846384,0.8492228950944982,0.6378903159753202
data-k-2-31.csv,2,2,0.9837328532853286,0.9595352667166047,0.7638231303590639,0.9843232523252325,0.9613348835167473,0.7644533148806772
data-k-2-32.csv,2,2,0.9747251525152515,0.8809195747231018,0.7471669722686464,0.955817101710171,0.8126267353771182,0.7263149871862419
data-k-2-33.csv,2,2,1.0,1.0,0.9127174093917582,1.0,1.0,0.9127174093917582
data-k-2-34.csv,2,2,0.9996000400040004,0.9991747157869185,0.8847515369778637,1.0,1.0,0.8852437363588811
data-k-2-35.csv,2,4,0.9788268626862686,0.9570468151469024,0.7112650075746111,0.9836358235823582,0.9668474844672391,0.6032725835181607
data-k-2-36.csv,2,2,0.8183838383838384,0.20597665838678947,0.3159116771648522,0.6896969696969697,0.1810681743720308,0.5233891891189829
data-k-2-38.csv,2,9,0.6924173217321732,0.12175054873082258,0.47405176578684105,0.7298149814981498,0.354571895557869,0.5185724947738548
data-k-2-39.csv,2,2,0.7420430243024303,0.4413928088588857,0.3714014576703215,0.7868060606060606,0.5585606528449301,0.5526461425319504
data-k-2-40.csv,2,6,0.8771579757975797,0.6611739571852734,0.3008759199278653,0.8588178817881789,0.6585125824595316,0.3891965623849874
data-k-2-41.csv,2,2,0.5079645764576458,0.015821018283045784,0.03059779896391653,0.5335975397539754,0.06612775489357083,0.41726290544575634
data-k-2-42.csv,2,8,0.8761789978997899,0.23618105165999714,0.4631832688420773,0.7253429542954295,0.14941616491090026,0.4877985995065166
data-k-2-43.csv,2,2,0.5051117911791179,-0.013114327529171271,0.591973204707306,0.49999231923192317,-0.018266463759098763,0.6149301091902069
data-k-2-44.csv,2,2,1.0,1.0,0.8305254434934228,0.9996000400040004,0.9950815830448284,0.8298249696746725
data-k-2-45.csv,2,2,1.0,1.0,0.856063950650532,0.9998,0.9993246508969102,0.8561292284657805
data-k-2-46.csv,2,2,1.0,1.0,0.9355699855497059,1.0,1.0,0.9355699855497059
data-k-2-47.csv,2,2,0.8893038103810381,0.7779711523159335,0.6479059628425053,0.9309563756375637,0.8613395606815702,0.7014946734862367
data-k-2-48.csv,2,2,0.9790226222622262,0.772182447059537,0.773183654756448,0.9489677767776777,0.5856778909894347,0.7178419289976896
data-k-2-49.csv,2,2,0.9994001200120012,0.9984232542165695,0.8577775982943157,0.9992002400240024,0.9978997687523881,0.8574588693772199
